x y z s_gradient
0.25294667 -0.18297324 0.23814590 0.09452655
0.65411426 -0.19781020 0.24119831 0.09352918
0.85307393 0.08284767 -0.15309915 -0.03676639
0.48542385 0.07116902 -0.32798227 -0.13483819
0.93194622 0.42505227 -0.05898871 -0.10280098
0.68902612 0.29645051 0.48889021 -0.03133339
0.98924533 -0.43388438 -0.07888842 0.06032769
0.72517206 -0.12355432 0.44569169 0.04114026
1.00734379 -0.20398254 -0.04060000 0.17487150
0.41261147 -0.04878211 -0.05635809 -0.04023024
0.83856448 -0.22211617 -0.65418740 -0.20397015
0.19886423 -0.25707540 -0.16392290 0.07938820
0.64679360 -0.26994848 -0.30277515 0.05025490
0.36763815 -0.27891350 -0.13862344 0.05137934
0.45067815 0.17226420 -0.24738235 0.10557214
0.51060084 -0.13625567 0.20222124 -0.04031473
0.56143018 0.26267418 -0.28809254 -0.07056968
0.58765835 -0.14397275 -0.30651152 -0.06057382
0.58312224 0.43323194 -0.21322720 -0.06691418
0.56813625 -0.32805790 -0.36480694 0.17798178
0.40318692 -0.11249575 -0.10139576 0.00276235
0.54349375 -0.41208316 -0.15648655 -0.11106800
0.72543962 -0.33956127 -0.08878642 0.14938925
0.67321094 -0.19556673 0.08538110 -0.02914281
0.21971843 0.22211239 0.09145018 -0.04971716
0.61391635 0.28120451 -0.08233726 -0.04996075
0.44553597 0.34313607 0.46019145 -0.02951320
0.42664057 -0.02843581 0.26126064 0.20217203
0.58046375 0.14864713 0.19510090 0.14018147
0.45942386 0.10481867 -0.00154817 -0.14945222
0.29578285 -0.24741316 -0.16310423 -0.17226620
0.83212996 0.24033954 0.18747823 0.20821226
0.71002768 0.10320658 0.06939011 -0.01888886
0.70189926 0.11884065 -0.35110554 -0.19181978
0.40243821 -0.25723041 0.27678625 -0.08191710
1.01352503 -0.54226198 0.39120365 0.07801624
0.62168034 0.25317995 0.12661679 0.02626154
0.96009876 0.05243561 -0.34086361 0.13381558
0.57358128 0.12891401 -0.05399028 0.20074017
0.76443293 -0.01642435 -0.14887733 -0.12935764
0.32850540 -0.09795385 0.05114291 -0.22858567
0.11015205 -0.19501910 -0.49917301 -0.12084968
0.44573129 0.29932868 -0.29652910 0.00112322
0.77578994 0.71220628 0.36338453 0.03158039
0.63337835 0.21460861 -0.34242070 0.08412369
0.20664634 0.00717453 0.09965264 0.09224833
0.87360107 -0.14219054 0.04834887 0.25955631
0.63977789 -0.03284853 -0.01811872 0.05539368
0.38632387 0.06992685 0.04876250 -0.17796914
0.48999706 0.16644357 0.25695790 -0.07506216
0.76934407 -0.26061083 0.02491144 -0.02364158
0.37214211 0.02413869 -0.22688417 -0.11191533
0.91929083 0.19583287 0.28824733 0.01932386
0.86293052 -0.06764993 -0.10640244 -0.04074899
1.03543096 -0.04127991 -0.33864516 -0.09725269
0.85186668 0.03594392 0.37648603 0.08135022
0.66074242 -0.00500037 0.38153020 -0.00378980
0.21538341 -0.14634058 -0.22184074 -0.06402611
0.05123006 0.21829411 -0.13935460 0.10872424
0.82634201 0.09727162 0.15178562 0.20620273
0.48615013 -0.19106204 0.02244022 0.01254192
0.82979205 -0.01259550 -0.17548408 -0.07976483
0.30024548 0.05104075 -0.13851688 0.11742199
0.58206485 -0.05969470 -0.11110774 -0.12147520
0.67345089 0.13862602 0.49131974 -0.24744207
0.78949193 0.39842058 -0.20465009 0.02552633
0.19976381 -0.00360756 0.21450681 -0.06912382
0.77529043 0.30284539 -0.63413634 -0.00759336
0.91324422 0.08386566 -0.38600334 0.26669187
0.78088221 0.04237064 0.09530732 0.00992507
0.84977729 0.10756884 -0.36820627 -0.18035655
0.56424343 -0.40441129 0.16226547 -0.01634849
0.94949256 -0.31036299 -0.16786594 0.12396467
0.37940767 -0.11347632 0.10310579 0.11046020
0.48923272 0.16313254 0.26634494 -0.16613992
0.87543982 -0.27954527 0.34648224 -0.12926116
0.96651807 0.38816998 -0.03945370 0.03608524
0.41203938 -0.24606030 -0.27544497 0.08632486
0.60292260 0.21196296 0.32663961 0.22711740
0.47861072 -0.00967207 -0.02604689 0.09536184
0.44117994 0.18393738 0.09071206 -0.02251011
0.63545579 0.08957636 0.15386281 -0.07660916
0.75135925 -0.20962249 0.22408214 0.02258903
0.66384153 -0.10865405 0.05855742 -0.01579396
0.68611937 0.27044592 -0.26153891 -0.18168284
0.93124609 0.00579159 -0.12653831 -0.08337398
0.46581048 -0.25034194 -0.43522872 -0.10783827
0.76934997 0.49522160 -0.40440384 0.14792052
0.36239302 0.18789580 -0.01140923 0.21254076
0.80860481 -0.02543013 -0.14515687 -0.16769450
0.54353947 -0.59552236 -0.28587109 -0.18912436
0.83706984 0.29797496 0.35154151 0.02074568
0.71021734 -0.56401722 -0.15875163 -0.03337304
0.93116392 0.40576356 0.34066194 0.11335439
0.54093688 -0.32664397 -0.01015790 0.09775873
0.60370175 0.39139121 0.05694783 0.19193200
0.60417029 0.01837379 0.09996471 0.04056725
0.75661002 -0.18113436 -0.26440510 -0.33544506
0.94263963 -0.41026032 0.40943686 -0.10342405
0.12233033 -0.14613528 0.24296349 0.12481280
0.60008547 -0.32911920 0.10660704 0.24358367
0.61675109 -0.05401207 -0.15598057 -0.10383483
0.59134850 -0.14548040 0.60863317 -0.00759419
0.53999571 -0.09343924 -0.13540904 -0.00202438
1.04423771 -0.40976672 0.08985811 -0.17476997
0.54017751 -0.35585003 -0.20476908 0.21493831
0.67923850 -0.21609830 0.06489098 -0.06590102
1.03228831 0.04265017 -0.36337812 -0.01469965
0.38830093 -0.07135143 -0.08805878 0.03095244
0.63800346 0.07811074 0.43263199 -0.11428251
0.59907008 -0.28804861 0.28845153 0.09058911
0.91575614 0.05811077 -0.06159860 -0.07119235
0.75563660 -0.05276995 -0.51392723 -0.08130875
0.74086857 0.22306287 0.36027181 0.22132497
0.41731039 0.05654133 0.06194989 0.28646724
0.62134564 0.02871401 0.00928400 -0.12635973
0.65293735 0.18517026 0.30507188 -0.10444865
0.41091689 -0.04307534 -0.10565203 -0.04881977
0.45858191 -0.40400785 0.00605561 0.07488192
0.71983009 -0.03877494 -0.00223947 0.03545790
0.70460923 0.35277992 -0.10494113 -0.29784174
0.30709697 -0.02261004 0.47089032 -0.06113367
0.30977486 0.16253392 0.28947831 0.00618894
0.00861645 0.10255563 0.15085266 0.18901126
0.53316620 -0.16160964 -0.14766559 0.23802894
0.51785788 -0.07552401 -0.12269426 -0.16802276
0.51388119 0.29769796 -0.30360719 -0.23442861
0.16273539 0.30169628 -0.04800444 0.24993237
0.50294193 -0.02780428 0.05231918 0.12391319
0.46898719 0.12648278 -0.24056564 -0.31969860
0.52454346 -0.55367406 0.29305928 0.08781787
0.55597808 0.16752602 0.11914365 0.26500743
0.73745345 -0.00194388 0.09705685 -0.16080026
0.35967890 -0.29279464 -0.02527648 -0.16183390
0.43005590 0.35636604 0.09378611 0.17771197
0.42087965 -0.06788511 0.03325165 0.24683616
0.58299926 0.06793651 0.01716364 -0.24526241
0.25233581 -0.53772614 -0.09340226 -0.22204357
0.74012318 -0.09059226 0.30914103 0.05128794
0.58827833 0.33929902 0.28797586 -0.04126407
0.86282172 -0.30087791 0.00428517 0.06601177
0.90569337 0.06808618 0.13858998 -0.08248786
0.25302817 0.47969748 -0.19784360 -0.14534128
0.10139371 -0.08778143 -0.61187096 -0.00570047
0.32871871 0.63962796 -0.09501019 0.10183861
0.24305321 0.00632447 -0.22445094 0.13633704
0.81612980 -0.22238619 0.06768343 -0.10088534
0.31323524 0.64975704 0.12590593 0.14927015
0.56362355 -0.07323956 -0.13840000 0.04662410
0.40977163 -0.19709918 0.41958221 -0.26939063
0.46184651 -0.53235473 -0.29149193 0.18509400
0.83193115 -0.06308101 -0.03352040 0.08762489
0.89245361 -0.19429165 0.15810443 -0.01486601
0.43302921 0.14396916 -0.09778381 0.08520638
0.53961271 0.20503341 0.18700620 -0.12074038
0.55864300 -0.11790592 0.39978690 0.02470438
0.74733270 -0.09778545 -0.16327109 0.10958049
0.85622438 0.02885002 -0.04088825 0.11448183
0.62874379 0.08444922 -0.01417229 -0.13906658
0.90092172 0.31483462 0.13297203 -0.24500557
0.94367975 0.00212419 0.17258275 0.02628034
0.85111408 0.25475957 0.22899979 -0.04558311
0.75779730 0.48928203 -0.13492395 0.20611992
0.56119480 -0.05362762 -0.09201679 -0.02364799
0.10280699 0.34371620 -0.25651011 -0.17546739
0.64245373 -0.35546529 0.15517893 0.09937117
0.40365099 -0.28399048 0.04858587 0.10812368
0.42481635 -0.14353977 0.04294740 -0.01162400
0.79999736 -0.20460012 -0.24779812 -0.10883677
0.60587092 0.13481315 0.36568880 -0.00397707
0.33216760 -0.07949178 0.29394651 -0.10331447
1.09327363 -0.24827275 -0.18470298 0.10514138
0.69527502 -0.14443579 -0.18980794 0.05084483
0.66111765 0.38735499 -0.32737057 -0.12566038
0.97458353 -0.14369230 0.08644798 0.02173780
0.99771268 0.08133090 -0.07437276 0.15401697
0.77954391 -0.04329155 0.13033776 -0.00608469
0.54882975 0.21528822 -0.34855792 -0.14325960
0.34661959 -0.35223211 -0.01410736 -0.03982522
0.21761545 -0.17295789 -0.27687715 -0.07605631
0.96991906 -0.24767009 -0.32163643 0.03258159
0.66208463 0.42170529 -0.02901677 0.09034810
0.59032017 0.32268937 0.21955733 0.16035453
0.70635375 -0.14558518 0.11398948 -0.06400651
0.25980398 -0.15591889 0.35786566 -0.20709310
0.92549817 0.10937117 -0.48233843 0.07428295
0.29794462 -0.16986811 -0.04292476 -0.00045372
0.28739721 -0.06157843 0.44182381 0.07151333
0.70020897 0.05470666 -0.25438885 -0.00764750
0.19025380 -0.30704911 -0.41984729 0.00695161
0.61875882 0.09597145 -0.24132249 0.00042101
0.63697983 0.36724845 0.48942434 -0.00597964
0.79260259 -0.04371013 0.18452606 -0.00423927
0.93795250 -0.50180703 0.37051726 0.05963184
0.46385329 -0.13374074 -0.08873199 0.15090165
0.68002103 -0.27781356 -0.07120351 0.03177920
0.73131930 0.05464281 0.09520363 -0.02335455
0.51900782 0.17342749 0.26410403 -0.15452471
0.84910983 0.10690256 0.23472315 -0.13278274
0.81776515 0.66912698 0.30451677 0.11746693
0.57781397 -0.22791982 -0.06528506 0.21272914
0.51705379 0.12785564 -0.17506406 -0.22808755
0.89804429 -0.34739075 -0.40813128 -0.12150430
0.56622100 -0.21063976 -0.31455846 0.18533886
0.44073251 -0.19037146 0.00253358 0.14310623
0.44488230 -0.13478359 -0.00121643 -0.12687567
0.85356039 0.36768637 0.03694189 0.06260484
0.65638578 -0.04579675 0.12031216 -0.04914439
0.69755484 0.33146192 -0.47217616 0.01301474
0.54137556 0.08479747 -0.00657099 0.03738559
0.36520674 -0.32484167 0.20158061 -0.29078989
0.41076854 -0.43872512 0.21414322 0.13535975
0.71474573 -0.02896852 -0.22863790 0.00198313
0.57163964 0.30389690 -0.40367482 -0.10086565
0.20900560 -0.15694133 -0.00666092 0.12380138
0.47592703 0.16070414 0.27220849 0.16021503
0.66969219 0.14010809 0.06802489 -0.06493894
0.60237702 -0.32338967 -0.25699793 -0.12149534
0.26227038 -0.03712620 0.05806951 -0.00583761
0.23768440 0.01814876 -0.21880408 -0.05766659
0.33270016 -0.15633735 -0.28011912 0.13015932
0.75166478 -0.04200110 0.20380351 -0.02535749
0.48912591 -0.10142152 0.46834566 -0.19201101
0.19423488 0.32112031 0.41363101 0.02626868
0.79145437 -0.08261762 0.35672552 0.20306378
0.51955966 -0.17644640 -0.09706709 0.02490342
0.45745157 -0.23665578 0.27750196 -0.14578779
0.40663791 -0.00741175 -0.36094297 -0.00693441
0.60770267 -0.28898151 -0.29512146 0.07752894
0.57267802 0.26424307 0.11010342 0.18620554
0.72728010 -0.03247929 -0.08391007 -0.01157945
0.79778516 -0.14079429 0.20860854 -0.19950644
0.90898673 -0.21034670 -0.17361137 -0.05312431
0.46357612 -0.36674066 -0.11735068 -0.04485360
0.92536243 -0.26139389 0.33129903 -0.05904544
0.49163889 0.52850891 -0.17045327 0.14654755
0.56400451 -0.22754577 -0.17192519 0.03816667
0.93454479 0.11863417 0.25720444 -0.09230424
0.27110267 0.16370711 -0.24286083 0.07619096
0.26567037 0.05969153 0.05713458 0.08544961
0.61333645 0.17938960 0.21839158 -0.12964615
0.96743233 -0.29758575 0.37550406 -0.16773298
1.07057787 -0.09155750 -0.41712292 0.00232241
0.25412527 -0.11546285 0.50353540 0.20620588
0.60427000 -0.15429603 -0.17135056 0.06904780
0.26931942 0.21864401 -0.02301719 -0.21661582
1.12495738 0.15705235 0.20748408 0.03196769
0.53947379 -0.27275758 -0.21839525 0.09219763
0.25768826 0.22759868 -0.09622880 0.08640535
0.83812513 0.03397860 -0.07320459 0.06865100
0.30759929 0.07540818 -0.05465825 -0.05837867
0.82554598 -0.17885267 0.15402694 -0.10913989
1.01021210 0.06813898 0.19632286 -0.10445117
0.74297256 0.47452287 0.09289011 0.15713146
0.77498971 -0.00906901 -0.19359713 0.00266758
0.29795608 0.31673102 -0.25208984 -0.04304609
0.78646612 0.10400416 0.22944634 0.17200682
0.47132199 -0.19768248 0.09459296 -0.13604656
0.52691458 -0.30775708 0.48463139 -0.07756937
0.40214796 -0.24840818 -0.06053394 -0.02497413
0.91321464 -0.54168376 0.29247090 0.05260008
0.37213162 0.06613131 -0.16900174 0.03387176
1.09797921 0.03115502 -0.17702289 0.13684028
0.52472717 0.02240927 0.04441915 0.07230419
0.70969062 -0.00035115 -0.34429060 -0.11442756
0.51493308 0.15166459 -0.16747070 0.16746791
0.76819532 0.00792953 -0.05443504 -0.18706162
0.89853597 -0.43453286 -0.16883022 -0.28014199
0.90810718 0.45751229 0.57149812 0.19102446
0.61258888 0.11447434 0.20435696 0.10651561
0.91876882 0.07827298 0.23153723 -0.03641827
0.71494345 0.13055599 -0.22959231 0.03961051
0.51769657 -0.13069230 -0.29722386 -0.10080604
0.18709869 -0.10590687 -0.06597058 0.13629163
0.62625927 0.13893446 0.04703056 0.06800912
0.53577221 -0.22878158 0.21926727 0.04158967
0.57454445 -0.10844745 -0.04661357 0.04207588
0.41681391 -0.13266848 -0.14061458 -0.06502321
0.52816565 0.16393874 0.10177802 -0.17942558
0.98668435 0.30293227 0.48910544 -0.02197082
0.73978962 0.13577631 -0.12185394 0.05224717
0.80650372 -0.16402923 -0.36761388 -0.18303469
0.98158085 -0.31229540 0.10971295 -0.02610766
0.37991716 0.28166691 0.31573750 0.08441378
0.73229445 0.31159118 0.00183427 -0.01809110
1.15854367 0.18654131 -0.22513789 0.20177356
0.61740168 -0.03812551 -0.06260601 0.02055465
0.18571519 0.09671614 -0.34643824 -0.30595980
-0.03135182 -0.08600341 -0.18897341 -0.04482980
0.38461575 -0.77577399 -0.21271072 0.21121055
0.55658953 -0.15853849 0.09683592 0.06574700
0.94816516 0.12909186 0.25659857 -0.13974000
0.87728167 -0.25471519 0.10977867 0.08292524
0.84878934 -0.10899012 -0.19765666 -0.06428389
0.73260161 -0.37040722 -0.27200115 0.11117935
0.43331091 0.11262855 0.05472813 0.03085183
0.85809272 -0.23046751 -0.24386824 -0.07665408
0.73097799 -0.19966673 -0.15087598 -0.05690355
0.13580879 0.07271150 0.38532262 -0.05763902
0.34267777 0.25542590 -0.01484965 0.01891433
0.15864634 -0.22368171 -0.23911683 -0.06329393
0.52086805 0.10487857 0.46223071 0.05849335
0.24221355 -0.12119435 -0.22399521 0.09763314
0.28300513 0.02386192 0.00037000 -0.06329772
0.14654941 0.00453763 -0.30134900 -0.01568953
0.60295693 0.31737412 0.11576699 0.29032349
0.64437927 -0.13219144 0.01671691 0.13059010
0.74081356 0.11604159 -0.02480469 -0.20239517
0.65434408 -0.32914046 -0.18358419 -0.10078977
0.77688994 0.21050824 0.02339965 -0.01494150
0.96974143 0.12700485 -0.05828188 -0.13185864
0.29506181 0.35968331 0.19257936 -0.10349264
1.04957786 0.54171186 -0.32173508 -0.03663813
0.27891656 -0.71579998 0.22959053 0.13267410
0.76412067 0.02444475 -0.30653331 0.24151217
0.57774158 0.04617637 0.19568142 0.13913173
0.66824673 0.16595032 -0.03103272 -0.17839122
0.89537047 0.15793252 -0.29673327 -0.20802455
0.94730509 0.30639288 0.11636868 -0.04198701
0.67017943 0.41465289 -0.40832822 0.01904552
0.91030613 -0.11905167 0.27379436 0.12418273
0.63009396 -0.31073151 -0.12412995 0.08954347
0.85543227 -0.05255197 -0.15537135 -0.09989909
0.44295699 0.16056186 0.43765876 -0.18807830
0.06477916 0.70017111 0.05093656 0.22458882
0.74505603 -0.10906544 -0.00087878 0.14902270
0.64812825 -0.26227400 -0.20142036 -0.22857874
0.89614189 -0.38808671 0.11025978 -0.09858989
0.50737077 -0.24017679 0.49298296 0.08084753
0.36137436 -0.28252550 -0.04674318 0.24231712
0.40786034 0.00159516 0.03884982 0.12838063
0.65866452 -0.03097271 -0.17554043 -0.03914486
0.76085076 -0.02792319 -0.12390433 -0.18887537
0.96999842 -0.03032799 0.27299665 -0.17850577
0.90670961 0.32191821 0.17278945 0.26366274
0.59984163 -0.01601042 -0.06103003 -0.02265553
0.05827608 0.17970170 0.06111639 -0.12701471
0.80638107 -0.02925039 0.16620629 -0.04196757
0.25562323 -0.29231640 -0.61905290 -0.04338178
0.56641270 -0.19313140 -0.22584547 0.10630946
0.68366309 -0.10637680 -0.35827275 -0.15177961
1.23619169 -0.00925266 -0.27079076 0.17879662
0.43254113 -0.04328574 -0.04381149 0.01636828
0.92554107 -0.01985749 0.46380204 -0.10723823
0.49189426 0.10660901 0.25549505 0.06701228
0.89878808 0.32796805 -0.06800294 -0.16381588
0.59862768 -0.61985564 -0.04900251 0.02903619
0.87281354 0.22420912 -0.02162178 0.05755096
1.02478486 -0.09600132 -0.17903496 0.02548596
0.48295957 -0.28061626 0.15559876 0.19469211
0.67212045 0.15249486 -0.10359279 -0.09679198
0.58548176 -0.54460468 0.09405639 -0.06920657
0.62471036 -0.27513192 -0.02616438 -0.02808412
0.53553767 0.44107798 -0.26528174 -0.03520861
0.68285654 -0.27269209 -0.13946836 0.30544234
0.66920474 -0.05284075 -0.00149771 0.05529184
0.68318053 -0.12342239 0.22103663 -0.00325688
0.52363006 -0.02438887 0.09032782 0.03709013
0.65675005 0.16105698 0.07924110 -0.14317222
0.71725767 -0.08134313 -0.26719277 -0.22954096
0.24309027 -0.41767754 0.44068168 -0.16538360
0.04680665 0.29843087 -0.20521725 -0.00279128
0.89661024 -0.55063501 -0.05877348 0.08702976
0.96350610 0.17830239 -0.08431637 -0.02372778
0.11425567 -0.33062213 0.34728677 0.22065398
0.51293970 -0.01795603 0.07088378 0.14410319
0.27429027 0.10182254 -0.10490387 -0.24213042
0.67342570 -0.14451273 -0.39327902 0.11085215
0.49315687 0.16019440 0.09851502 0.14935093
0.60773272 0.22453296 -0.05089850 -0.05890106
0.61406908 -0.11994172 0.23915449 -0.14426281
0.67288214 -0.13923953 -0.37225744 -0.03896594
0.87624032 -0.18601626 0.01801609 -0.08441402
1.18814992 0.20037739 0.40278740 0.00470491
0.46546880 0.26774410 0.00666725 0.04131824
0.69150423 0.50521043 -0.06966146 -0.00379709
0.60481361 -0.22580366 0.22211714 -0.00882607
0.45984328 0.25567760 -0.41247831 0.03679718
0.73715952 -0.16092333 0.18262941 0.25678224
0.59661021 -0.13383473 -0.09663990 -0.08910749
0.38740292 0.20944694 -0.26215934 -0.21552710
0.53323034 0.08630989 0.40337363 0.23703442
0.59767535 -0.06062765 0.06840872 -0.03969360
0.08163395 -0.29966143 -0.09384162 -0.26092590
0.42175771 -0.40020832 0.21444466 0.24335876
0.66493918 0.03506631 -0.17349779 0.21263450
0.61984824 0.12861236 -0.06622401 -0.04022663
0.71114306 -0.19901512 0.02437133 -0.24828591
0.88562457 0.30800493 0.33189720 0.05590513
0.67139210 0.00790349 -0.11219723 -0.00551665
0.14812881 -0.33622492 -0.04201374 -0.22113924
0.57292789 0.35305576 0.32869978 0.15443370
0.42837846 0.20458143 -0.11926722 0.00829156
0.77065409 0.20150443 0.31052320 -0.15441830
0.47683916 0.25357592 -0.46820351 0.07324228
0.92405392 -0.00625418 -0.00093200 -0.02885197
0.09064087 -0.09716647 0.33886985 0.07635432
0.49332453 0.17836569 0.00863878 0.12253351
0.86566728 0.04787524 -0.23295288 -0.14463766
0.61411267 0.40030423 0.12441127 -0.12906421
0.57088842 0.56393595 0.28980393 0.09914224
0.80418348 0.07933562 0.18256846 0.03699284
0.79068302 -0.54570384 0.09873405 0.11342948
0.55979854 -0.12494407 -0.04885932 -0.02192971
0.21103783 -0.45115253 0.31162560 -0.27663795
0.71553945 -0.60325303 -0.14409614 0.09560062
0.82013793 -0.07000359 0.31125124 0.03969103
0.86243795 -0.33917780 -0.03583102 -0.07517025
0.48797764 -0.34730957 -0.36356858 0.13125927
0.39849461 -0.16023135 0.07080744 0.09103506
0.86105337 0.12841124 0.18759306 0.10122853
0.53334554 0.15075005 -0.03709375 -0.11112074
0.48963190 0.47427524 -0.58261899 -0.24625872
0.13167393 0.09567494 -0.06624559 0.03200863
0.24075391 -0.26365274 -0.23110145 -0.00651289
0.82308413 0.30310261 0.40989064 -0.03524919
0.20274719 -0.34178088 -0.35890662 0.10482164
0.92221425 0.10430611 0.02004980 0.18450282
0.65740717 -0.01419457 -0.28028551 0.01102939
0.72829320 -0.04653463 -0.30008038 0.07239862
0.74357136 -0.10644691 0.05687087 0.08264153
0.56875521 0.22284469 0.05504074 -0.06116060
0.37907496 0.08050081 0.08867218 -0.06810198
0.72783324 0.25896856 -0.15399570 -0.14082894
0.76698392 -0.43120431 -0.02999620 -0.04522311
0.53133503 0.36196131 -0.03908386 -0.01075211
0.75199719 -0.44044466 -0.08793949 -0.11012481
0.38841003 0.61887778 -0.16669919 0.04814956
0.61831977 0.03164395 -0.39736957 0.25506471
0.46849115 0.10119163 0.02143057 -0.08744425
0.02489726 -0.14174786 0.25520542 -0.18859542
0.74705573 0.30450834 -0.24641183 0.03993986
0.92023238 -0.01110151 0.39805563 -0.07055815
0.60082611 -0.51186887 0.21231364 0.04331518
0.48912158 -0.09405740 -0.36327411 0.02552780
1.00554987 -0.13027529 0.39375894 -0.02447099
0.49218921 -0.23193630 0.32988229 0.12629132
0.58166631 -0.01589300 -0.32040649 0.03750882
0.48559416 0.10717396 -0.32479500 0.10402924
0.46522808 -0.10511161 0.01661020 -0.02528982
