x y z s_norm
0.46385329 -0.13374074 -0.08873199 0.52519603
0.68002103 -0.27781356 -0.07120351 0.36623743
0.73131930 0.05464281 0.09520363 0.58552470
0.51900782 0.17342749 0.26410403 0.32190187
0.84910983 0.10690256 0.23472315 0.29217969
0.81776515 0.66912698 0.30451677 0.06983116
0.57781397 -0.22791982 -0.06528506 0.51517534
0.51705379 0.12785564 -0.17506406 0.47366970
0.89804429 -0.34739075 -0.40813128 0.08218088
0.56622100 -0.21063976 -0.31455846 0.24300962
0.44073251 -0.19037146 0.00253358 0.43402254
0.44488230 -0.13478359 -0.00121643 0.51467813
0.85356039 0.36768637 0.03694189 0.19316562
0.65638578 -0.04579675 0.12031216 0.63352525
0.69755484 0.33146192 -0.47217616 0.09987139
0.54137556 0.08479747 -0.00657099 0.65823203
0.36520674 -0.32484167 0.20158061 0.17084305
0.41076854 -0.43872512 0.21414322 0.10620534
0.71474573 -0.02896852 -0.22863790 0.42780589
0.57163964 0.30389690 -0.40367482 0.10997007
0.20900560 -0.15694133 -0.00666092 0.23632559
0.47592703 0.16070414 0.27220849 0.34499084
0.66969219 0.14010809 0.06802489 0.54047293
0.60237702 -0.32338967 -0.25699793 0.22171273
0.26227038 -0.03712620 0.05806951 0.30982986
0.23768440 0.01814876 -0.21880408 0.21063078
0.33270016 -0.15633735 -0.28011912 0.20035735
0.75166478 -0.04200110 0.20380351 0.45772127
0.48912591 -0.10142152 0.46834566 0.15221946
0.19423488 0.32112031 0.41363101 0.09321341
0.79145437 -0.08261762 0.35672552 0.20208714
0.51955966 -0.17644640 -0.09706709 0.47870351
0.45745157 -0.23665578 0.27750196 0.24936303
0.40663791 -0.00741175 -0.36094297 0.20194439
0.60770267 -0.28898151 -0.29512146 0.23619896
0.57267802 0.26424307 0.11010342 0.34912296
0.72728010 -0.03247929 -0.08391007 0.58968589
0.79778516 -0.14079429 0.20860854 0.32714089
0.90898673 -0.21034670 -0.17361137 0.21094894
0.46357612 -0.36674066 -0.11735068 0.22629132
0.92536243 -0.26139389 0.33129903 0.12580022
0.49163889 0.52850891 -0.17045327 0.11420124
0.56400451 -0.22754577 -0.17192519 0.40400162
0.93454479 0.11863417 0.25720444 0.18665568
0.27110267 0.16370711 -0.24286083 0.22877406
0.26567037 0.05969153 0.05713458 0.33129428
0.61333645 0.17938960 0.21839158 0.39098902
0.96743233 -0.29758575 0.37550406 0.08517798
1.07057787 -0.09155750 -0.41712292 0.07256982
0.25412527 -0.11546285 0.50353540 0.08958677
0.60427000 -0.15429603 -0.17135056 0.46402479
0.26931942 0.21864401 -0.02301719 0.22066501
1.12495738 0.15705235 0.20748408 0.05280790
0.53947379 -0.27275758 -0.21839525 0.28135150
0.25768826 0.22759868 -0.09622880 0.22783308
0.83812513 0.03397860 -0.07320459 0.44538080
0.30759929 0.07540818 -0.05465825 0.35815805
0.82554598 -0.17885267 0.15402694 0.33455651
1.01021210 0.06813898 0.19632286 0.15097020
0.74297256 0.47452287 0.09289011 0.13626959
0.77498971 -0.00906901 -0.19359713 0.44926379
0.29795608 0.31673102 -0.25208984 0.14133364
0.78646612 0.10400416 0.22944634 0.36754639
0.47132199 -0.19768248 0.09459296 0.46786615
0.52691458 -0.30775708 0.48463139 0.10927973
0.40214796 -0.24840818 -0.06053394 0.32061082
0.91321464 -0.54168376 0.29247090 0.06186961
0.37213162 0.06613131 -0.16900174 0.42046522
1.09797921 0.03115502 -0.17702289 0.12617072
0.52472717 0.02240927 0.04441915 0.68023864
0.70969062 -0.00035115 -0.34429060 0.26343080
0.51493308 0.15166459 -0.16747070 0.46301284
0.76819532 0.00792953 -0.05443504 0.58134680
0.89853597 -0.43453286 -0.16883022 0.10790074
0.90810718 0.45751229 0.57149812 0.04953375
0.61258888 0.11447434 0.20435696 0.47053576
0.91876882 0.07827298 0.23153723 0.25173974
0.71494345 0.13055599 -0.22959231 0.40140043
0.51769657 -0.13069230 -0.29722386 0.32693512
0.18709869 -0.10590687 -0.06597058 0.21003331
0.62625927 0.13893446 0.04703056 0.58566701
0.53577221 -0.22878158 0.21926727 0.33913975
0.57454445 -0.10844745 -0.04661357 0.66461958
0.41681391 -0.13266848 -0.14061458 0.41901532
0.52816565 0.16393874 0.10177802 0.54118149
0.98668435 0.30293227 0.48910544 0.07839926
0.73978962 0.13577631 -0.12185394 0.49947276
0.80650372 -0.16402923 -0.36761388 0.17758370
0.98158085 -0.31229540 0.10971295 0.15200527
0.37991716 0.28166691 0.31573750 0.12802171
0.73229445 0.31159118 0.00183427 0.31225383
1.15854367 0.18654131 -0.22513789 0.09367811
0.61740168 -0.03812551 -0.06260601 0.69529462
0.18571519 0.09671614 -0.34643824 0.13269844
-0.03135182 -0.08600341 -0.18897341 0.11446983
0.38461575 -0.77577399 -0.21271072 0.04759491
0.55658953 -0.15853849 0.09683592 0.51542551
0.94816516 0.12909186 0.25659857 0.17240703
0.87728167 -0.25471519 0.10977867 0.25014734
0.84878934 -0.10899012 -0.19765666 0.32982978
0.73260161 -0.37040722 -0.27200115 0.12811275
0.43331091 0.11262855 0.05472813 0.54088929
0.85809272 -0.23046751 -0.24386824 0.18668092
0.73097799 -0.19966673 -0.15087598 0.39537152
0.13580879 0.07271150 0.38532262 0.07865696
0.34267777 0.25542590 -0.01484965 0.28595136
0.15864634 -0.22368171 -0.23911683 0.11456334
0.52086805 0.10487857 0.46223071 0.16579609
0.24221355 -0.12119435 -0.22399521 0.22560534
0.28300513 0.02386192 0.00037000 0.35113987
0.14654941 0.00453763 -0.30134900 0.10544287
0.60295693 0.31737412 0.11576699 0.32135535
0.64437927 -0.13219144 0.01671691 0.65658415
0.74081356 0.11604159 -0.02480469 0.56926363
0.65434408 -0.32914046 -0.18358419 0.27236331
0.77688994 0.21050824 0.02339965 0.37792740
0.96974143 0.12700485 -0.05828188 0.24399883
0.29506181 0.35968331 0.19257936 0.12761097
1.04957786 0.54171186 -0.32173508 0.04753155
0.27891656 -0.71579998 0.22959053 0.05805825
0.76412067 0.02444475 -0.30653331 0.29939602
0.57774158 0.04617637 0.19568142 0.51653760
0.66824673 0.16595032 -0.03103272 0.56351947
0.89537047 0.15793252 -0.29673327 0.17788513
0.94730509 0.30639288 0.11636868 0.16861199
0.67017943 0.41465289 -0.40832822 0.09817827
0.91030613 -0.11905167 0.27379436 0.20476743
0.63009396 -0.31073151 -0.12412995 0.33392300
0.85543227 -0.05255197 -0.15537135 0.37475402
0.44295699 0.16056186 0.43765876 0.14427761
0.06477916 0.70017111 0.05093656 0.01771189
0.74505603 -0.10906544 -0.00087878 0.57063020
0.64812825 -0.26227400 -0.20142036 0.30061205
0.89614189 -0.38808671 0.11025978 0.13670327
0.50737077 -0.24017679 0.49298296 0.11345201
0.36137436 -0.28252550 -0.04674318 0.29018177
0.40786034 0.00159516 0.03884982 0.57345946
0.65866452 -0.03097271 -0.17554043 0.53389566
0.76085076 -0.02792319 -0.12390433 0.49914805
0.96999842 -0.03032799 0.27299665 0.17534039
0.90670961 0.32191821 0.17278945 0.16027811
0.59984163 -0.01601042 -0.06103003 0.67586972
0.05827608 0.17970170 0.06111639 0.11726953
0.80638107 -0.02925039 0.16620629 0.43474885
0.25562323 -0.29231640 -0.61905290 0.03759958
0.56641270 -0.19313140 -0.22584547 0.35239421
0.68366309 -0.10637680 -0.35827275 0.23941422
1.23619169 -0.00925266 -0.27079076 0.06426040
0.43254113 -0.04328574 -0.04381149 0.57883629
0.92554107 -0.01985749 0.46380204 0.09533345
0.49189426 0.10660901 0.25549505 0.37525850
0.89878808 0.32796805 -0.06800294 0.22254754
0.59862768 -0.61985564 -0.04900251 0.06427540
0.87281354 0.22420912 -0.02162178 0.27766896
1.02478486 -0.09600132 -0.17903496 0.17352840
0.48295957 -0.28061626 0.15559876 0.32605073
0.67212045 0.15249486 -0.10359279 0.54312598
0.58548176 -0.54460468 0.09405639 0.14230377
0.62471036 -0.27513192 -0.02616438 0.41174633
0.53553767 0.44107798 -0.26528174 0.08898974
0.68285654 -0.27269209 -0.13946836 0.34490737
0.66920474 -0.05284075 -0.00149771 0.66883218
0.68318053 -0.12342239 0.22103663 0.44987171
0.52363006 -0.02438887 0.09032782 0.66264943
0.65675005 0.16105698 0.07924110 0.52028249
0.71725767 -0.08134313 -0.26719277 0.39085563
0.24309027 -0.41767754 0.44068168 0.08452892
0.04680665 0.29843087 -0.20521725 0.07689643
0.89661024 -0.55063501 -0.05877348 0.07923004
0.96350610 0.17830239 -0.08431637 0.24211108
0.11425567 -0.33062213 0.34728677 0.03418594
0.51293970 -0.01795603 0.07088378 0.66099389
0.27429027 0.10182254 -0.10490387 0.30774705
0.67342570 -0.14451273 -0.39327902 0.20134086
0.49315687 0.16019440 0.09851502 0.51818541
0.60773272 0.22453296 -0.05089850 0.48486413
0.61406908 -0.11994172 0.23915449 0.40636942
0.67288214 -0.13923953 -0.37225744 0.21100000
0.87624032 -0.18601626 0.01801609 0.33239767
1.18814992 0.20037739 0.40278740 0.05075098
0.46546880 0.26774410 0.00666725 0.34132933
0.69150423 0.50521043 -0.06966146 0.12918827
0.60481361 -0.22580366 0.22211714 0.33412106
0.45984328 0.25567760 -0.41247831 0.11243313
0.73715952 -0.16092333 0.18262941 0.40397570
0.59661021 -0.13383473 -0.09663990 0.59990073
0.38740292 0.20944694 -0.26215934 0.23481675
0.53323034 0.08630989 0.40337363 0.19075064
0.59767535 -0.06062765 0.06840872 0.68479569
0.08163395 -0.29966143 -0.09384162 0.11539751
0.42175771 -0.40020832 0.21444466 0.18946190
0.66493918 0.03506631 -0.17349779 0.57738238
0.61984824 0.12861236 -0.06622401 0.59312077
0.71114306 -0.19901512 0.02437133 0.50101738
0.88562457 0.30800493 0.33189720 0.12178235
0.67139210 0.00790349 -0.11219723 0.60714597
0.14812881 -0.33622492 -0.04201374 0.11130971
0.57292789 0.35305576 0.32869978 0.18734197
0.42837846 0.20458143 -0.11926722 0.40448195
0.77065409 0.20150443 0.31052320 0.20308242
0.47683916 0.25357592 -0.46820351 0.11133894
0.92405392 -0.00625418 -0.00093200 0.34212334
0.09064087 -0.09716647 0.33886985 0.05656723
0.49332453 0.17836569 0.00863878 0.48707205
0.86566728 0.04787524 -0.23295288 0.28918113
0.61411267 0.40030423 0.12441127 0.21249632
0.57088842 0.56393595 0.28980393 0.04416956
0.80418348 0.07933562 0.18256846 0.40070494
0.79068302 -0.54570384 0.09873405 0.11439565
0.55979854 -0.12494407 -0.04885932 0.61603602
0.21103783 -0.45115253 0.31162560 0.07276496
0.71553945 -0.60325303 -0.14409614 0.09087495
0.82013793 -0.07000359 0.31125124 0.25425027
0.86243795 -0.33917780 -0.03583102 0.16622320
0.48797764 -0.34730957 -0.36356858 0.11154936
0.39849461 -0.16023135 0.07080744 0.41540181
0.86105337 0.12841124 0.18759306 0.28436755
0.53334554 0.15075005 -0.03709375 0.60757098
0.48963190 0.47427524 -0.58261899 0.07341932
0.13167393 0.09567494 -0.06624559 0.14008091
0.24075391 -0.26365274 -0.23110145 0.13418353
0.82308413 0.30310261 0.40989064 0.12771703
0.20274719 -0.34178088 -0.35890662 0.06726755
0.92221425 0.10430611 0.02004980 0.32670725
0.65740717 -0.01419457 -0.28028551 0.41752210
0.72829320 -0.04653463 -0.30008038 0.34764511
0.74357136 -0.10644691 0.05687087 0.55496144
0.56875521 0.22284469 0.05504074 0.50452928
0.37907496 0.08050081 0.08867218 0.43885602
0.72783324 0.25896856 -0.15399570 0.37524655
0.76698392 -0.43120431 -0.02999620 0.17151065
0.53133503 0.36196131 -0.03908386 0.28939636
0.75199719 -0.44044466 -0.08793949 0.15109917
0.38841003 0.61887778 -0.16669919 0.08033877
0.61831977 0.03164395 -0.39736957 0.24250483
0.46849115 0.10119163 0.02143057 0.56454586
0.02489726 -0.14174786 0.25520542 0.07650333
0.74705573 0.30450834 -0.24641183 0.20652204
0.92023238 -0.01110151 0.39805563 0.15232395
0.60082611 -0.51186887 0.21231364 0.07257659
0.48912158 -0.09405740 -0.36327411 0.23455216
1.00554987 -0.13027529 0.39375894 0.12103778
0.49218921 -0.23193630 0.32988229 0.18809718
0.58166631 -0.01589300 -0.32040649 0.36078539
0.48559416 0.10717396 -0.32479500 0.25930278
0.46522808 -0.10511161 0.01661020 0.55827133
0.96988991 -0.07498828 -0.17262517 0.21129336
1.28659266 -0.10829634 -0.04766454 0.10312992
0.51053841 -0.06919228 0.01943872 0.63918649
0.83019912 0.10099693 0.26927389 0.23748688
0.86100717 0.05213803 0.09407799 0.37131880
0.87718417 -0.27780248 0.62455280 0.08075843
0.47185372 -0.08774123 -0.30297524 0.28313859
0.30446230 0.24350852 0.56754832 0.09189246
0.45818997 0.08682913 0.05504165 0.57187216
0.85006114 0.55467862 0.38024335 0.06442624
0.54033518 0.13219191 0.15701446 0.51563278
0.59497734 -0.27398403 -0.19969405 0.29562268
0.88703816 0.31282700 -0.05189184 0.20320985
0.66526385 0.29931596 -0.42606722 0.10024141
0.48841189 0.50446785 0.07482693 0.15010854
0.31769598 0.02932057 0.25535890 0.23412295
-0.03663323 0.04407145 -0.09310364 0.14672542
0.18950047 0.02048181 -0.03412006 0.20249821
0.59397744 -0.08706516 -0.25533439 0.40799975
0.23629929 -0.17267249 0.21481303 0.16748607
0.65826757 -0.01729333 -0.25994204 0.47941954
0.50652127 0.18428939 0.12619594 0.46331736
0.48070028 -0.65285054 -0.16871191 0.05368502
0.47932637 -0.22677648 -0.10329395 0.39828627
0.80413753 -0.00932411 0.24742401 0.30905011
0.22290698 -0.07626601 -0.48475553 0.08060278
0.49335562 -0.26141436 0.32031321 0.23650930
0.70242800 0.25370737 -0.10733696 0.38577733
0.34507048 -0.26289075 0.06635982 0.28288338
1.05254037 0.10309557 -0.09369193 0.14123299
0.55280729 -0.00782508 0.50666064 0.12883068
0.90840214 0.06498975 0.02743299 0.34835037
0.67483835 0.12356892 -0.10329949 0.55301994
0.38898026 0.25805507 0.00549568 0.32681621
0.83718198 0.41153969 0.13015368 0.15563741
0.68963712 0.80006075 0.05175503 0.06916844
0.32736330 -0.07030631 0.38792118 0.15119787
0.27645816 -0.18811490 0.27660670 0.18656289
0.53209484 -0.02756145 0.26834321 0.39971580
0.42079471 -0.36715061 -0.34722149 0.10986794
0.74544511 0.06478302 -0.17314163 0.50228986
0.31030209 -0.06764328 0.27912932 0.20142242
0.39104551 -0.16567101 -0.29763039 0.19929445
0.50814678 0.08451975 0.52879229 0.09622506
0.65444538 -0.01341953 0.21573415 0.50245219
0.77405389 -0.14441520 0.57551502 0.10775345
0.59390416 0.05909383 0.13783715 0.59409938
0.68646809 0.38134942 -0.14747718 0.24539303
0.79584556 0.04114211 0.24568080 0.34422963
0.54625364 -0.08760384 0.18301837 0.51400120
0.68949831 -0.20507358 0.33640307 0.21028426
0.78312734 -0.01855105 -0.11705778 0.53990909
0.69103272 0.16512131 -0.39851877 0.18460229
0.69392023 0.16313868 -0.58811215 0.05834300
0.64904741 0.17365228 0.14521958 0.52748687
0.80061209 -0.08189165 -0.25997661 0.31921492
0.15006392 0.27305581 0.17576637 0.12579048
0.89212223 -0.18128534 0.20095911 0.26507402
0.22432976 -0.21737339 0.03149430 0.20691896
0.76580191 0.41975311 -0.06001602 0.19254144
0.38356257 -0.22928722 -0.17196149 0.28390388
1.15525670 0.18921840 0.27813296 0.08968013
0.54025360 -0.00041217 0.17481613 0.55524765
0.47355031 -0.07282697 -0.16867608 0.49454729
0.48812683 0.01224465 -0.20542753 0.47885139
0.67149474 0.07114544 -0.04481216 0.64869285
0.39313504 0.02624076 -0.12622614 0.47069638
0.61164854 0.27453187 -0.31323503 0.22180987
1.14337158 -0.01813090 0.10295982 0.12327883
0.41181248 0.28555289 -0.03140662 0.31682721
0.50147042 -0.14387876 -0.06712301 0.59062460
0.70458683 0.04320267 -0.00996493 0.67260279
0.42214465 -0.19229337 -0.11521857 0.38791450
0.71506893 0.16556497 0.19926105 0.40464737
0.59963328 0.09589049 -0.04211268 0.68914544
0.16442550 -0.05398170 -0.09383166 0.16850036
0.34023870 -0.14184854 0.03377285 0.41184522
0.31668830 -0.17769637 0.38697550 0.11653007
0.19932342 -0.04579554 -0.29157734 0.15962245
0.41209080 -0.04943431 -0.24689403 0.34804687
0.74348265 0.33778765 0.21041953 0.20450439
0.85615328 -0.34493392 -0.06076776 0.16955958
0.71685527 0.21779773 0.43833825 0.15369244
0.86725990 0.22412216 0.65839890 0.03797972
0.62407727 -0.07226461 0.04433948 0.65132778
0.37123681 0.01690845 -0.43171305 0.16870164
0.46762024 -0.02883347 0.23740882 0.44642722
0.87777264 -0.24090427 0.51900836 0.06608353
0.63709337 0.06001124 -0.40442337 0.23809178
0.44498565 0.26245595 0.04244462 0.37287521
0.62695368 0.05679304 -0.36080108 0.27147479
0.57584786 0.35208259 0.27167691 0.20852016
0.56870014 0.39091717 -0.31477463 0.13359672
0.35707558 0.46590559 0.14449328 0.12175932
0.52777816 -0.01382964 -0.20165778 0.48473705
0.66914815 0.04934711 0.00497118 0.65846385
0.31006095 0.06618903 -0.13237786 0.35366662
0.35350568 0.31668562 0.54243034 0.08136703
1.08565503 0.16253069 -0.06639627 0.12521893
0.58241110 0.10140057 -0.10506194 0.64699842
0.92970252 -0.50893187 -0.07393139 0.12158857
0.80026787 -0.21128991 -0.06003722 0.38245472
0.74841085 0.37956728 -0.32348457 0.09789819
0.25798138 -0.23650755 -0.38438396 0.10010212
0.23340539 -0.24316530 0.30837339 0.10089813
0.52198080 0.00784378 -0.23886606 0.45002157
0.75838427 0.46894101 -0.22190747 0.09538155
1.03118709 0.09110610 0.00421587 0.16488761
0.70003096 0.09763162 0.46427610 0.10665501
0.73005518 0.13527679 -0.10537495 0.51077402
0.80976928 -0.23921174 0.02725100 0.29635542
1.32082089 -0.62604748 0.05828675 0.05017688
0.66790573 -0.05702226 -0.05112982 0.67799478
0.62285244 -0.06300082 0.05549493 0.66603142
0.47809732 0.50559820 -0.06300344 0.10282017
0.74240285 -0.16725902 0.23328576 0.33703465
0.78336695 0.10481506 -0.25683384 0.30460749
0.41189924 0.42154325 -0.19086843 0.14255619
0.76022554 -0.23616783 0.25209581 0.23478675
0.42840066 -0.24079697 -0.17808562 0.30019460
0.46154935 0.10116834 0.01734593 0.56816187
0.32621098 -0.00698675 -0.28587535 0.23606424
0.76088934 0.20672572 -0.00598683 0.46192167
0.66791335 0.43803103 -0.03940075 0.18729064
0.36393551 0.14479881 -0.28316344 0.24544818
0.54735776 -0.14974751 -0.17545496 0.46080727
0.53747810 0.22497283 0.27641720 0.28333029
0.83155147 0.08408852 -0.06442914 0.43778716
0.01054375 0.09191525 -0.56983293 0.06142707
0.11915818 -0.04041691 0.06614431 0.17241060
0.48722877 0.38388279 0.11552541 0.20304668
0.53764802 0.34657749 0.39127834 0.11438306
0.72813967 -0.19381441 -0.13756761 0.40859385
0.23831532 -0.01060422 -0.26251036 0.17352127
0.51773131 0.06515008 -0.49592716 0.13729539
0.28406468 -0.12671201 -0.01313184 0.30287558
0.47652730 -0.06762948 -0.17654680 0.51884068
0.23765004 -0.13368769 -0.05329213 0.29629916
0.52240247 0.02794898 0.10472364 0.61815269
0.77043156 -0.15838771 -0.39394920 0.17762039
0.91789909 0.09636148 -0.23866559 0.24043264
0.66942626 0.26699868 0.43229413 0.12513224
0.66265257 0.26491766 -0.30240052 0.20427686
0.59102431 -0.08375316 0.08564246 0.67808456
1.00279848 0.06247235 -0.23442268 0.17421399
0.28414036 0.41144502 0.12844835 0.12379803
0.71202034 -0.08593285 0.06696545 0.62556843
0.35326002 0.09679959 -0.29371753 0.25106761
0.51017789 -0.16072329 -0.81434191 0.05701584
0.51330784 -0.22471661 -0.05259747 0.43779874
0.60043070 0.44198299 0.07617725 0.17086291
0.68352816 0.12390346 0.21795213 0.45009822
0.71356986 0.07042826 0.17781173 0.50881899
-0.00665861 0.52226290 0.39743246 0.05463707
0.65428394 -0.35325161 0.30258761 0.19632468
0.42653088 0.13346025 -0.32072640 0.24214720
1.15660172 -0.36055419 0.01724652 0.09164780
0.06945320 -0.01030561 -0.10632130 0.13858771
0.88429585 -0.10634486 0.28465590 0.24957344
0.34396986 -0.07049040 -0.06547802 0.42696457
0.72389706 0.09209361 0.18055629 0.47196642
0.66670765 0.16532871 -0.22446598 0.38755852
0.69719967 0.40205148 -0.41999819 0.09235416
0.72225199 0.16919494 0.36529659 0.19415056
0.78151173 0.02507899 0.10751830 0.48612598
0.41624054 -0.09699202 -0.33392571 0.24493493
0.97175738 0.11253933 -0.22902812 0.16787104
0.66783924 0.28983693 0.24819808 0.23578306
0.36809035 -0.78345970 0.09884652 0.05659691
0.37828259 0.15558188 0.23756760 0.28234619
0.87840828 0.43618512 0.30908923 0.08825312
1.03738721 0.34476509 0.36655439 0.10528525
0.58978297 -0.32233161 0.62056756 0.07978637
0.61573823 0.30717702 -0.13756871 0.35391677
0.84098061 -0.61124083 -0.10261085 0.06427111
0.57539723 0.11565219 0.26800617 0.39582612
0.32646427 0.16499205 0.30666674 0.17857585
1.18647790 0.17665700 -0.11487650 0.07139643
0.28205884 0.45730057 0.18433548 0.13459177
0.59450609 -0.40495457 -0.23279599 0.14917359
0.75783007 0.08845826 -0.48658289 0.08388901
0.75815314 -0.39210911 0.33850227 0.10014167
0.65213898 -0.11585536 0.24753858 0.36636125
0.68837482 0.33123190 0.02011890 0.28655644
0.63470484 -0.07131261 0.06574179 0.64782904
1.02448772 -0.12569104 0.16198879 0.16087578
0.37988910 -0.51668303 0.05186469 0.06395998
0.69260136 -0.02751282 -0.37399624 0.27026284
0.67607527 0.06657841 -0.22219516 0.42469672
0.26162711 -0.06309698 0.16323231 0.25327840
0.70416368 -0.22020925 0.03423127 0.45105289
0.82178160 -0.29316643 0.01578884 0.28662132
0.93491025 -0.31873304 0.28888157 0.11842872
1.00479686 -0.05555138 -0.08575215 0.23392931
0.85827360 -0.04653259 -0.58828168 0.06999711
