x y z s_moving_average
0.34267777 0.25542590 -0.01484965 0.16028086
0.15864634 -0.22368171 -0.23911683 0.12450992
0.52086805 0.10487857 0.46223071 0.18192401
0.24221355 -0.12119435 -0.22399521 0.14388958
0.28300513 0.02386192 0.00037000 0.18746213
0.14654941 0.00453763 -0.30134900 0.29087468
0.60295693 0.31737412 0.11576699 0.36328593
0.64437927 -0.13219144 0.01671691 0.34668714
0.74081356 0.11604159 -0.02480469 0.40410158
0.65434408 -0.32914046 -0.18358419 0.38780201
0.77688994 0.21050824 0.02339965 0.27634359
0.96974143 0.12700485 -0.05828188 0.16641092
0.29506181 0.35968331 0.19257936 0.12125532
1.04957786 0.54171186 -0.32173508 0.10470820
0.27891656 -0.71579998 0.22959053 0.16213406
0.76412067 0.02444475 -0.30653331 0.25398308
0.57774158 0.04617637 0.19568142 0.28144951
0.66824673 0.16595032 -0.03103272 0.30474397
0.89537047 0.15793252 -0.29673327 0.26234596
0.94730509 0.30639288 0.11636868 0.19665376
0.67017943 0.41465289 -0.40832822 0.14827615
0.91030613 -0.11905167 0.27379436 0.18975783
0.63009396 -0.31073151 -0.12412995 0.18463040
0.85543227 -0.05255197 -0.15537135 0.16767556
0.44295699 0.16056186 0.43765876 0.24476546
0.06477916 0.70017111 0.05093656 0.23774660
0.74505603 -0.10906544 -0.00087878 0.18758761
0.64812825 -0.26227400 -0.20142036 0.18109244
0.89614189 -0.38808671 0.11025978 0.23850378
0.50737077 -0.24017679 0.49298296 0.23909993
0.36137436 -0.28252550 -0.04674318 0.28825445
0.40786034 0.00159516 0.03884982 0.36462414
0.65866452 -0.03097271 -0.17554043 0.37766446
0.76085076 -0.02792319 -0.12390433 0.35029284
0.96999842 -0.03032799 0.27299665 0.37187141
0.90670961 0.32191821 0.17278945 0.28408531
0.59984163 -0.01601042 -0.06103003 0.27051595
0.05827608 0.17970170 0.06111639 0.24149298
0.80638107 -0.02925039 0.16620629 0.28197321
0.25562323 -0.29231640 -0.61905290 0.19000892
0.56641270 -0.19313140 -0.22584547 0.17883952
0.68366309 -0.10637680 -0.35827275 0.20919977
1.23619169 -0.00925266 -0.27079076 0.22136471
0.43254113 -0.04328574 -0.04381149 0.22618238
0.92554107 -0.01985749 0.46380204 0.22262845
0.49189426 0.10660901 0.25549505 0.22263161
0.89878808 0.32796805 -0.06800294 0.15917351
0.59862768 -0.61985564 -0.04900251 0.17564974
0.87281354 0.22420912 -0.02162178 0.16528131
1.02478486 -0.09600132 -0.17903496 0.23282948
0.48295957 -0.28061626 0.15559876 0.24927061
0.67212045 0.15249486 -0.10359279 0.27752167
0.58548176 -0.54460468 0.09405639 0.25970877
0.62471036 -0.27513192 -0.02616438 0.26368200
0.53553767 0.44107798 -0.26528174 0.29016919
0.68285654 -0.27269209 -0.13946836 0.35497595
0.66920474 -0.05284075 -0.00149771 0.40784302
0.68318053 -0.12342239 0.22103663 0.49871947
0.52363006 -0.02438887 0.09032782 0.50840110
0.65675005 0.16105698 0.07924110 0.38528424
0.71725767 -0.08134313 -0.26719277 0.30669569
0.24309027 -0.41767754 0.44068168 0.18376506
0.04680665 0.29843087 -0.20521725 0.12515237
0.89661024 -0.55063501 -0.05877348 0.04999952
0.96350610 0.17830239 -0.08431637 0.17146480
0.11425567 -0.33062213 0.34728677 0.22010667
0.51293970 -0.01795603 0.07088378 0.24583629
0.27429027 0.10182254 -0.10490387 0.30400712
0.67342570 -0.14451273 -0.39327902 0.39896822
0.49315687 0.16019440 0.09851502 0.34531703
0.60773272 0.22453296 -0.05089850 0.32493174
0.61406908 -0.11994172 0.23915449 0.35254634
0.67288214 -0.13923953 -0.37225744 0.25405458
0.87624032 -0.18601626 0.01801609 0.22381077
1.18814992 0.20037739 0.40278740 0.16540673
0.46546880 0.26774410 0.00666725 0.19134921
0.69150423 0.50521043 -0.06966146 0.14500112
0.60481361 -0.22580366 0.22211714 0.21942808
0.45984328 0.25567760 -0.41247831 0.27391092
0.73715952 -0.16092333 0.18262941 0.29616759
0.59661021 -0.13383473 -0.09663990 0.26595842
0.38740292 0.20944694 -0.26215934 0.38655929
0.53323034 0.08630989 0.40337363 0.32575381
0.59767535 -0.06062765 0.06840872 0.23927143
0.08163395 -0.29966143 -0.09384162 0.31145245
0.42175771 -0.40020832 0.21444466 0.39623470
0.66493918 0.03506631 -0.17349779 0.35751130
0.61984824 0.12861236 -0.06622401 0.35885663
0.71114306 -0.19901512 0.02437133 0.44686564
0.88562457 0.30800493 0.33189720 0.34866081
0.67139210 0.00790349 -0.11219723 0.26316033
0.14812881 -0.33622492 -0.04201374 0.24281962
0.57292789 0.35305576 0.32869978 0.25995013
0.42837846 0.20458143 -0.11926722 0.15548005
0.77065409 0.20150443 0.31052320 0.20411413
0.47683916 0.25357592 -0.46820351 0.17655896
0.92405392 -0.00625418 -0.00093200 0.19396128
0.09064087 -0.09716647 0.33886985 0.21210289
0.49332453 0.17836569 0.00863878 0.23341747
0.86566728 0.04787524 -0.23295288 0.17063649
0.61411267 0.40030423 0.12441127 0.24314876
0.57088842 0.56393595 0.28980393 0.16462318
0.80418348 0.07933562 0.18256846 0.23349384
0.79068302 -0.54570384 0.09873405 0.20405144
0.55979854 -0.12494407 -0.04885932 0.21389260
0.21103783 -0.45115253 0.31162560 0.18303356
0.71553945 -0.60325303 -0.14409614 0.19395400
0.82013793 -0.07000359 0.31125124 0.08765506
0.86243795 -0.33917780 -0.03583102 0.15985109
0.48797764 -0.34730957 -0.36356858 0.20062136
0.39849461 -0.16023135 0.07080744 0.27506855
0.86105337 0.12841124 0.18759306 0.25551411
0.53334554 0.15075005 -0.03709375 0.26152591
0.48963190 0.47427524 -0.58261899 0.20227121
0.13167393 0.09567494 -0.06624559 0.16926384
0.24075391 -0.26365274 -0.23110145 0.05541805
0.82308413 0.30310261 0.40989064 0.10878762
0.20274719 -0.34178088 -0.35890662 0.16724646
0.92221425 0.10430611 0.02004980 0.21222433
0.65740717 -0.01419457 -0.28028551 0.30224778
0.72829320 -0.04653463 -0.30008038 0.39438194
0.74357136 -0.10644691 0.05687087 0.41801248
0.56875521 0.22284469 0.05504074 0.40910472
0.37907496 0.08050081 0.08867218 0.37199194
0.72783324 0.25896856 -0.15399570 0.31603548
0.76698392 -0.43120431 -0.02999620 0.24156524
0.53133503 0.36196131 -0.03908386 0.16602310
0.75199719 -0.44044466 -0.08793949 0.13805347
0.38841003 0.61887778 -0.16669919 0.22086879
0.61831977 0.03164395 -0.39736957 0.17601072
0.46849115 0.10119163 0.02143057 0.18768871
0.02489726 -0.14174786 0.25520542 0.20285650
0.74705573 0.30450834 -0.24641183 0.16705141
0.92023238 -0.01110151 0.39805563 0.09751938
0.60082611 -0.51186887 0.21231364 0.10690311
0.48912158 -0.09405740 -0.36327411 0.10302086
1.00554987 -0.13027529 0.39375894 0.14694517
0.49218921 -0.23193630 0.32988229 0.18628971
0.58166631 -0.01589300 -0.32040649 0.25449965
0.48559416 0.10717396 -0.32479500 0.27351714
0.46522808 -0.10511161 0.01661020 0.25561393
0.96988991 -0.07498828 -0.17262517 0.31427503
1.28659266 -0.10829634 -0.04766454 0.30967826
0.51053841 -0.06919228 0.01943872 0.27028603
0.83019912 0.10099693 0.26927389 0.24278139
0.86100717 0.05213803 0.09407799 0.28071050
0.87718417 -0.27780248 0.62455280 0.16539175
0.47185372 -0.08774123 -0.30297524 0.23584911
0.30446230 0.24350852 0.56754832 0.17118466
0.45818997 0.08682913 0.05504165 0.26281579
0.85006114 0.55467862 0.38024335 0.26544628
0.54033518 0.13219191 0.15701446 0.28890164
0.59497734 -0.27398403 -0.19969405 0.18952568
0.88703816 0.31282700 -0.05189184 0.20757955
0.66526385 0.29931596 -0.42606722 0.14826343
0.48841189 0.50446785 0.07482693 0.11688971
0.31769598 0.02932057 0.25535890 0.11673976
-0.03663323 0.04407145 -0.09310364 0.18158664
0.18950047 0.02048181 -0.03412006 0.18524821
0.59397744 -0.08706516 -0.25533439 0.23693395
0.23629929 -0.17267249 0.21481303 0.30364212
0.65826757 -0.01729333 -0.25994204 0.27228613
0.50652127 0.18428939 0.12619594 0.27023943
0.48070028 -0.65285054 -0.16871191 0.30006798
0.47932637 -0.22677648 -0.10329395 0.21603444
0.80413753 -0.00932411 0.24742401 0.16824437
0.22290698 -0.07626601 -0.48475553 0.23821858
0.49335562 -0.26141436 0.32031321 0.21390237
0.70242800 0.25370737 -0.10733696 0.17854211
0.34507048 -0.26289075 0.06635982 0.18870408
1.05254037 0.10309557 -0.09369193 0.21226979
0.55280729 -0.00782508 0.50666064 0.24750900
0.90840214 0.06498975 0.02743299 0.25676596
0.67483835 0.12356892 -0.10329949 0.25980107
0.38898026 0.25805507 0.00549568 0.24722981
0.83718198 0.41153969 0.13015368 0.20568838
0.68963712 0.80006075 0.05175503 0.12847326
0.32736330 -0.07030631 0.38792118 0.14383372
0.27645816 -0.18811490 0.27660670 0.13418977
0.53209484 -0.02756145 0.26834321 0.22545154
0.42079471 -0.36715061 -0.34722149 0.23603421
0.74544511 0.06478302 -0.17314163 0.23871684
0.31030209 -0.06764328 0.27912932 0.17476918
0.39104551 -0.16567101 -0.29763039 0.25748948
0.50814678 0.08451975 0.52879229 0.17435785
0.65444538 -0.01341953 0.21573415 0.25709768
0.77405389 -0.14441520 0.57551502 0.26681098
0.59390416 0.05909383 0.13783715 0.31906731
0.68646809 0.38134942 -0.14747718 0.32150077
0.79584556 0.04114211 0.24568080 0.34310474
0.54625364 -0.08760384 0.18301837 0.33168646
0.68949831 -0.20507358 0.33640307 0.31887742
0.78312734 -0.01855105 -0.11705778 0.25863907
0.69103272 0.16512131 -0.39851877 0.26148059
0.69392023 0.16313868 -0.58811215 0.28443306
0.64904741 0.17365228 0.14521958 0.19717532
0.80061209 -0.08189165 -0.25997661 0.21413129
0.15006392 0.27305581 0.17576637 0.24543730
0.89212223 -0.18128534 0.20095911 0.17486191
0.22432976 -0.21737339 0.03149430 0.16742162
0.76580191 0.41975311 -0.06001602 0.15981292
0.38356257 -0.22928722 -0.17196149 0.22095457
1.15525670 0.18921840 0.27813296 0.28155991
0.54025360 -0.00041217 0.17481613 0.34188745
0.47355031 -0.07282697 -0.16867608 0.41875109
0.48812683 0.01224465 -0.20542753 0.49903392
0.67149474 0.07114544 -0.04481216 0.42877621
0.39313504 0.02624076 -0.12622614 0.35054730
0.61164854 0.27453187 -0.31323503 0.31640765
1.14337158 -0.01813090 0.10295982 0.30417226
0.41181248 0.28555289 -0.03140662 0.34671538
0.50147042 -0.14387876 -0.06712301 0.38171480
0.70458683 0.04320267 -0.00996493 0.44100116
0.42214465 -0.19229337 -0.11521857 0.51945126
0.71506893 0.16556497 0.19926105 0.43050668
0.59963328 0.09589049 -0.04211268 0.37556320
0.16442550 -0.05398170 -0.09383166 0.31838057
0.34023870 -0.14184854 0.03377285 0.26675207
0.31668830 -0.17769637 0.38697550 0.19488017
0.19932342 -0.04579554 -0.29157734 0.20246648
0.41209080 -0.04943431 -0.24689403 0.15141517
0.74348265 0.33778765 0.21041953 0.15924555
0.85615328 -0.34493392 -0.06076776 0.13361456
0.71685527 0.21779773 0.43833825 0.19751801
0.86725990 0.22412216 0.65839890 0.18997411
0.62407727 -0.07226461 0.04433948 0.24831210
0.37123681 0.01690845 -0.43171305 0.22985227
0.46762024 -0.02883347 0.23740882 0.27201731
0.87777264 -0.24090427 0.51900836 0.21334537
0.63709337 0.06001124 -0.40442337 0.23500041
0.44498565 0.26245595 0.04244462 0.18487169
0.62695368 0.05679304 -0.36080108 0.19909720
0.57584786 0.35208259 0.27167691 0.17458512
0.56870014 0.39091717 -0.31477463 0.19815521
0.35707558 0.46590559 0.14449328 0.27969656
0.52777816 -0.01382964 -0.20165778 0.31027995
0.66914815 0.04934711 0.00497118 0.29927479
0.31006095 0.06618903 -0.13237786 0.30000375
0.35350568 0.31668562 0.54243034 0.33419338
1.08565503 0.16253069 -0.06639627 0.22106993
0.58241110 0.10140057 -0.10506194 0.22713579
0.92970252 -0.50893187 -0.07393139 0.23061902
0.80026787 -0.21128991 -0.06003722 0.22532673
0.74841085 0.37956728 -0.32348457 0.11025951
0.25798138 -0.23650755 -0.38438396 0.17946268
0.23340539 -0.24316530 0.30837339 0.11897432
0.52198080 0.00784378 -0.23886606 0.13308947
0.75838427 0.46894101 -0.22190747 0.13447021
1.03118709 0.09110610 0.00421587 0.22083398
0.70003096 0.09763162 0.46427610 0.18845542
0.73005518 0.13527679 -0.10537495 0.17893048
0.80976928 -0.23921174 0.02725100 0.28704582
1.32082089 -0.62604748 0.05828675 0.40491041
0.66790573 -0.05702226 -0.05112982 0.31895163
0.62285244 -0.06300082 0.05549493 0.32752303
0.47809732 0.50559820 -0.06300344 0.38113337
0.74240285 -0.16725902 0.23328576 0.26831265
0.78336695 0.10481506 -0.25683384 0.17744632
0.41189924 0.42154325 -0.19086843 0.21903452
0.76022554 -0.23616783 0.25209581 0.26773467
0.42840066 -0.24079697 -0.17808562 0.25329212
0.46154935 0.10116834 0.01734593 0.32058470
0.32621098 -0.00698675 -0.28587535 0.31057694
0.76088934 0.20672572 -0.00598683 0.29904148
0.66791335 0.43803103 -0.03940075 0.27642110
0.36393551 0.14479881 -0.28316344 0.28638039
0.54735776 -0.14974751 -0.17545496 0.28129508
0.53747810 0.22497283 0.27641720 0.25477473
0.83155147 0.08408852 -0.06442914 0.23938519
0.01054375 0.09191525 -0.56983293 0.18507320
0.11915818 -0.04041691 0.06614431 0.14947481
0.48722877 0.38388279 0.11552541 0.14332357
0.53764802 0.34657749 0.39127834 0.16694262
0.72813967 -0.19381441 -0.13756761 0.15954359
0.23831532 -0.01060422 -0.26251036 0.18057825
0.51773131 0.06515008 -0.49592716 0.26580036
0.28406468 -0.12671201 -0.01313184 0.24213907
0.47652730 -0.06762948 -0.17654680 0.33582607
0.23765004 -0.13368769 -0.05329213 0.34432284
0.52240247 0.02794898 0.10472364 0.33116567
0.77043156 -0.15838771 -0.39394920 0.24820849
0.91789909 0.09636148 -0.23866559 0.22881874
0.66942626 0.26699868 0.43229413 0.24144681
0.66265257 0.26491766 -0.30240052 0.24072906
0.59102431 -0.08375316 0.08564246 0.21615331
1.00279848 0.06247235 -0.23442268 0.32159878
0.28414036 0.41144502 0.12844835 0.33145793
0.71202034 -0.08593285 0.06696545 0.20059432
0.35326002 0.09679959 -0.29371753 0.25613351
0.51017789 -0.16072329 -0.81434191 0.26605041
0.51330784 -0.22471661 -0.05259747 0.22907759
0.60043070 0.44198299 0.07617725 0.28338765
0.68352816 0.12390346 0.21795213 0.28288642
0.71356986 0.07042826 0.17781173 0.23200612
-0.00665861 0.52226290 0.39743246 0.24702622
0.65428394 -0.35325161 0.30258761 0.17149817
0.42653088 0.13346025 -0.32072640 0.09348780
1.15660172 -0.36055419 0.01724652 0.13456228
0.06945320 -0.01030561 -0.10632130 0.18315975
0.88429585 -0.10634486 0.28465590 0.23158430
0.34396986 -0.07049040 -0.06547802 0.29393479
0.72389706 0.09209361 0.18055629 0.28419305
0.66670765 0.16532871 -0.22446598 0.27251506
0.69719967 0.40205148 -0.41999819 0.28498079
0.72225199 0.16919494 0.36529659 0.23714364
0.78151173 0.02507899 0.10751830 0.19085392
0.41624054 -0.09699202 -0.33392571 0.22107541
0.97175738 0.11253933 -0.22902812 0.19209188
0.66783924 0.28983693 0.24819808 0.14915402
0.36809035 -0.78345970 0.09884652 0.11614005
0.37828259 0.15558188 0.23756760 0.10295278
0.87840828 0.43618512 0.30908923 0.07008316
1.03738721 0.34476509 0.36655439 0.13273058
0.58978297 -0.32233161 0.62056756 0.08678060
0.61573823 0.30717702 -0.13756871 0.15158843
0.84098061 -0.61124083 -0.10261085 0.16703128
0.57539723 0.11565219 0.26800617 0.16526346
0.32646427 0.16499205 0.30666674 0.11905012
1.18647790 0.17665700 -0.11487650 0.13693967
0.28205884 0.45730057 0.18433548 0.07121230
0.59450609 -0.40495457 -0.23279599 0.05468566
0.75783007 0.08845826 -0.48658289 0.11683685
0.75815314 -0.39210911 0.33850227 0.14885689
0.65213898 -0.11585536 0.24753858 0.25392715
0.68837482 0.33123190 0.02011890 0.27014881
0.63470484 -0.07131261 0.06574179 0.26252507
1.02448772 -0.12569104 0.16198879 0.24227645
0.37988910 -0.51668303 0.05186469 0.27138359
0.69260136 -0.02751282 -0.37399624 0.18824896
0.67607527 0.06657841 -0.22219516 0.24939134
0.26162711 -0.06309698 0.16323231 0.29630767
0.70416368 -0.22020925 0.03423127 0.26431514
0.82178160 -0.29316643 0.01578884 0.22411909
0.93491025 -0.31873304 0.28888157 0.18550041
1.00479686 -0.05555138 -0.08575215 0.19370806
0.85827360 -0.04653259 -0.58828168 0.20153977
0.57530135 0.11760099 0.18502096 0.21111824
0.37984271 -0.06745028 0.24422682 0.20357906
0.58500034 -0.38218450 0.30940950 0.32277689
0.54647224 0.27280469 -0.34886417 0.23328624
0.56975331 0.12743401 -0.02178622 0.21927979
0.30424845 -0.59670083 0.38081628 0.29543319
0.66200955 0.29170026 0.23216727 0.28089046
0.74921171 -0.08033434 0.12244173 0.16466896
0.95813424 0.02075273 0.47542526 0.16566267
0.22514453 -0.40172715 0.24701880 0.13757106
0.39531427 0.51083423 0.33433534 0.04356966
0.99689288 0.22110908 -0.23039591 0.04952815
0.18516460 0.37382367 -0.37489205 0.15363159
0.99622142 0.16740369 -0.01906316 0.17168605
0.71051192 0.11632273 -0.05060260 0.16091092
0.95642181 0.34785022 0.03891483 0.22322922
0.45000140 0.32648851 -0.50564010 0.28341889
0.71097315 0.18489378 -0.20708796 0.20623418
0.84344637 -0.00659647 -0.13642503 0.19663373
0.84080583 -0.27142111 0.21729833 0.29822531
0.10441345 0.07142611 0.01096099 0.28987060
0.46507606 0.09740622 -0.01989253 0.31880180
0.86367391 0.14003775 0.11317356 0.35649730
0.67296530 -0.11804161 -0.07545089 0.39036576
0.66205396 -0.04333987 0.27786321 0.33180765
0.62336255 0.09399165 -0.35067098 0.28469060
0.83580757 -0.14529340 -0.26066340 0.29351718
1.01154650 0.17440538 0.24427393 0.27603019
0.71362405 -0.02328770 -0.06990100 0.23742974
0.79477755 0.28312976 -0.01704594 0.19791946
1.11813572 -0.04932964 -0.34850211 0.28328291
0.16961931 -0.42194384 -0.10345295 0.26083484
0.54199549 0.17064991 -0.00715201 0.21925560
0.81084276 0.01122321 0.00338036 0.31150008
0.45562128 0.35564712 -0.38287107 0.44217857
0.67532757 -0.04541262 0.19543865 0.35278622
0.59479265 0.00216093 -0.06665991 0.39034994
0.94831410 0.00060147 0.49241280 0.48222017
0.66806177 0.00543996 -0.03633174 0.51219033
0.74106172 -0.14709834 0.03643560 0.41106537
0.60203425 0.08131192 0.08750758 0.41563759
0.70049872 0.02372619 0.39223587 0.30239665
0.70564220 0.65149657 0.01246285 0.28788800
0.83972832 -0.18151230 0.35019731 0.24736088
0.42392902 0.11396950 -0.06610680 0.24409820
0.71300195 -0.05869906 -0.19731322 0.24291786
0.53210193 0.38539503 0.11681907 0.29255649
0.27778749 0.27384568 -0.22287855 0.21855850
0.78583982 0.13829129 0.15407762 0.16692029
1.06329729 -0.20716023 0.15269869 0.17547757
0.91489715 -0.16083543 -0.18643840 0.18233453
0.52820312 0.08118326 -0.35261907 0.12635070
0.73785050 -0.35209669 0.32333271 0.20724355
0.72844171 0.47828497 0.16719594 0.21085776
0.52380989 -0.19966928 0.05972276 0.17942008
0.59243735 0.29653476 -0.23215470 0.17557386
1.10522550 0.31869424 -0.05088091 0.16118267
1.04945522 -0.19578202 0.05139745 0.08791085
0.28088224 0.46164231 -0.41184670 0.09377860
0.23988958 -0.15867828 0.33058092 0.11123862
0.83871122 0.03051266 0.25473155 0.18112691
0.57114657 0.10560719 0.41293152 0.23924935
0.53834528 -0.19159316 0.11759293 0.34367575
0.78506858 0.02761193 0.25084533 0.33248288
0.54968522 0.03188650 0.09364372 0.37236589
0.67184026 0.40331791 0.09238906 0.31138437
0.52402447 0.13199543 0.25221271 0.25480259
0.79355886 0.17970189 -0.37451254 0.14072683
-0.02312815 0.31881613 0.10971436 0.11978861
0.59460565 0.17357826 0.48182748 0.05923483
0.95338279 0.24055514 -0.22168141 0.06726349
0.41080230 -0.59660117 0.15837837 0.14725217
0.87715680 0.29754451 0.16885762 0.15303603
0.56148329 -0.14106937 -0.20634120 0.15054874
0.55914379 -0.24445656 0.43898852 0.26881699
0.27440711 -0.04926332 -0.48405460 0.31966214
0.67413872 -0.00059593 -0.08919759 0.25212738
0.36680418 0.00061546 -0.13611522 0.31045367
0.56578303 0.48935750 0.04304430 0.30210098
0.73321680 -0.11611619 -0.19610888 0.18088698
0.59426057 0.62598150 -0.07185692 0.09764608
0.69035945 -0.20709963 -0.68881801 0.09076743
0.40254217 0.59517738 0.14884757 0.08224611
1.01023105 -0.08693056 -0.58920778 0.16234168
0.32282275 0.09925619 0.05940347 0.27245535
0.59739405 -0.13256225 0.23492892 0.35074471
0.47466333 0.07695422 0.04883204 0.35265447
0.50787439 -0.22032401 -0.10683252 0.30685421
1.06840545 0.27811197 0.25509718 0.30491804
0.40338407 -0.35942232 0.27412355 0.19755924
0.82619182 0.03431224 -0.09263497 0.14978035
0.23401384 0.21685011 0.29653378 0.16293090
0.43022689 -0.19064990 0.31026548 0.26617626
0.43953388 0.44476505 -0.02726294 0.20550376
0.50335957 0.01127700 -0.09665793 0.32071218
0.88155310 0.22145253 0.27202657 0.31477648
0.64612994 -0.11408862 -0.00226600 0.32569998
0.49357580 0.36664913 0.25056843 0.24822182
0.57711923 -0.23161874 0.38520992 0.34198342
0.63417103 -0.03254187 0.38741318 0.26333591
0.47251280 -0.07973173 -0.05768974 0.31984603
0.27085771 0.07893384 -0.19058619 0.37403036
0.45731957 -0.17610887 -0.14676755 0.33615343
0.39027138 0.06180354 -0.03889827 0.30580608
0.61200203 0.58844702 -0.03889030 0.39322384
0.75123691 0.17968740 -0.01571416 0.42109567
